02-07-2016,14490.0
03-07-2016,4374.5
04-07-2016,7700.0
05-07-2016,12846.67
06-07-2016,11513.2
07-07-2016,20860.0
08-07-2016,17644.75
09-07-2016,2400.0
10-07-2016,5275.0
11-07-2016,10492.0
12-07-2016,12539.5
13-07-2016,15740.0
14-07-2016,13599.75
15-07-2016,38446.5
16-07-2016,9597.0
17-07-2016,5825.0
18-07-2016,11328.0
19-07-2016,18586.57
20-07-2016,42200.0
21-07-2016,33395.0
22-07-2016,76214.83
23-07-2016,17894.5
24-07-2016,15500.0
25-07-2016,14121.27
26-07-2016,13775.82
